,PGTHERMO_PEP_ (kcal/mol),Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_ROP-S,BASE_polymerization_type_Vinyl,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s 
52,-20.5,0.045,0.6547931847901743,0.0594239204769938,0.7373072829272463,-21.38,-38.15,-0.0563,3.75,0.04,0.566,1.0926,0.0,1.0126,4.3705,0.9942,0.4627,1.4162,0.0366,0.7215,4.2204,0.9942,10.650601851851851,10.650601851851851,0.4795370370370364,-0.7465740740740745,0.44398578954674,33.0,144.12599999999998,136.06199999999998,144.042258736,56,0,0.3474957553971189,-0.4479149703022866,0.4479149703022866,0.3474957553971189,1.0,1.3,1.6,16.64481001536744,10.29938649161736,2.315265141544972,-2.219035522108289,2.079846784377933,-2.404118729607668,5.8632526607426065,-0.1913164063933688,1.841127075121712,2.631435737817297,154.5866297400412,7.723614639131599,5.787693700234704,5.787693700234704,4.6090609052806215,3.0199519092876357,3.0199519092876357,2.1582304982293876,2.1582304982293876,1.2497158094670726,1.2497158094670726,0.6363250764377855,0.6363250764377855,-1.06,156.49580138534554,7.051856823266219,2.283867427599502,1.0970619828712438,58.10826510538464,9.473725907600098,0.0,12.207932775496603,0.0,0.0,11.938610575903695,0.0,9.589074368143644,0.0,0.0,0.0,13.847474399381248,0.0,0.0,19.06280027574374,11.938610575903695,0.0,0.0,0.0,26.055407174877853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.146543351400304,19.06280027574374,0.0,13.847474399381248,0.0,0.0,0.0,0.0,52.6,24.146543351400304,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,9.473725907600098,0.0,9.194444444444445,0.0,21.301203703703703,0.0,0.0,-0.9590740740740732,0.0,-1.4931481481481486,2.956574074074074,0.0,0.6666666666666666,10,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.1366,31.10799999999999,2,2,0,0,2,2,2,8,0.33,216.0,2,2.109735198716822,0.2073092130678256,244.29024474314232,1372.582774304405,0,2,-25.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
53,-20.5,0.074,0.6404538480414628,0.0846382475585788,0.7360145562676856,0.0,0.0,0.0,0.0,0.0,0.566,1.0926,0.0,1.0126,4.3705,0.9942,0.4627,1.4162,0.0366,0.7215,4.2204,0.9942,10.650601851851851,10.650601851851851,0.4795370370370364,-0.7465740740740745,0.44398578954674,33.0,144.12599999999998,136.06199999999998,144.042258736,56,0,0.3474957553971189,-0.4479149703022866,0.4479149703022866,0.3474957553971189,1.0,1.3,1.6,16.64481001536744,10.29938649161736,2.315265141544972,-2.219035522108289,2.079846784377933,-2.404118729607668,5.8632526607426065,-0.1913164063933688,1.841127075121712,2.631435737817297,154.5866297400412,7.723614639131599,5.787693700234704,5.787693700234704,4.6090609052806215,3.0199519092876357,3.0199519092876357,2.1582304982293876,2.1582304982293876,1.2497158094670726,1.2497158094670726,0.6363250764377855,0.6363250764377855,-1.06,156.49580138534554,7.051856823266219,2.283867427599502,1.0970619828712438,58.10826510538464,9.473725907600098,0.0,12.207932775496603,0.0,0.0,11.938610575903695,0.0,9.589074368143644,0.0,0.0,0.0,13.847474399381248,0.0,0.0,19.06280027574374,11.938610575903695,0.0,0.0,0.0,26.055407174877853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.146543351400304,19.06280027574374,0.0,13.847474399381248,0.0,0.0,0.0,0.0,52.6,24.146543351400304,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,9.473725907600098,0.0,9.194444444444445,0.0,21.301203703703703,0.0,0.0,-0.9590740740740732,0.0,-1.4931481481481486,2.956574074074074,0.0,0.6666666666666666,10,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.1366,31.10799999999999,2,2,0,0,2,2,2,8,0.33,216.0,2,2.10973564446669,0.2073154310849046,244.29024474314232,1372.582774304405,0,2,-43.8,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
54,-20.5,1.0,0.6439464528849376,0.0568298655671426,0.73256099893885,-38.38,-67.12,-0.0964,6.73,0.37,0.566,1.0926,0.0,1.0126,4.3705,0.9942,0.4627,1.4162,0.0366,0.7215,4.2204,0.9942,10.650601851851851,10.650601851851851,0.4795370370370364,-0.7465740740740745,0.44398578954674,33.0,144.12599999999998,136.06199999999998,144.042258736,56,0,0.3474957553971189,-0.4479149703022866,0.4479149703022866,0.3474957553971189,1.0,1.3,1.6,16.64481001536744,10.29938649161736,2.315265141544972,-2.219035522108289,2.079846784377933,-2.404118729607668,5.8632526607426065,-0.1913164063933688,1.841127075121712,2.631435737817297,154.5866297400412,7.723614639131599,5.787693700234704,5.787693700234704,4.6090609052806215,3.0199519092876357,3.0199519092876357,2.1582304982293876,2.1582304982293876,1.2497158094670726,1.2497158094670726,0.6363250764377855,0.6363250764377855,-1.06,156.49580138534554,7.051856823266219,2.283867427599502,1.0970619828712438,58.10826510538464,9.473725907600098,0.0,12.207932775496603,0.0,0.0,11.938610575903695,0.0,9.589074368143644,0.0,0.0,0.0,13.847474399381248,0.0,0.0,19.06280027574374,11.938610575903695,0.0,0.0,0.0,26.055407174877853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.146543351400304,19.06280027574374,0.0,13.847474399381248,0.0,0.0,0.0,0.0,52.6,24.146543351400304,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,9.473725907600098,0.0,9.194444444444445,0.0,21.301203703703703,0.0,0.0,-0.9590740740740732,0.0,-1.4931481481481486,2.956574074074074,0.0,0.6666666666666666,10,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.1366,31.10799999999999,2,2,0,0,2,2,2,8,0.33,216.0,2,2.1097333562654574,0.2073117237122266,244.29024474314232,1372.582774304405,0,2,-40.7,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
55,-2.2,0.053,3.1324919989477005,3.0817921190106103,1.0649140084317854,0.0,0.0,0.0,0.0,0.0,0.4061,0.702,0.0,0.4543,5.5536,1.4247,0.3625,0.6925,-0.003,0.6074,5.1106,1.4247,11.446157407407409,11.446157407407409,0.3668518518518516,0.3668518518518516,0.567161437022081,32.90909090909091,154.253,136.10899999999998,154.135765196,64,0,0.1359970921198345,-0.2993810472983477,0.2993810472983477,0.1359970921198345,1.3636363636363635,2.0,2.4545454545454546,16.138762070106896,9.76583796194666,2.2745410956525633,-2.268897080856539,2.2943462773000096,-2.2678250388892427,5.816103790873313,-0.1267553723705317,1.8537307459098344,2.50769391643314,148.9517669080599,8.430721420318147,7.761619441592384,7.761619441592384,5.109060905280621,4.636481682713819,4.636481682713819,4.203468980821599,4.203468980821599,2.738417623214754,2.738417623214754,1.9270623196509231,1.9270623196509231,-0.33,252.1073814437375,8.763720712277413,3.377570644150869,2.0471327318219616,69.17942100391355,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,24.6774553381748,12.338727669087405,0.0,4.794537184071822,5.783244946364939,0.0,0.0,17.75371813848418,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,17.75371813848418,40.0336764678499,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,23.53696308484912,12.84164324585202,6.4208216229260096,0.0,0.0,20.771211599071872,0.0,0.0,0.0,11.446157407407409,0.0,0.0,2.0531944444444443,0.0,3.189583333333333,6.477731481481481,0.0,0.9,11,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,2.6477000000000013,46.35000000000002,1,1,0,0,0,0,0,8,0.38,276.0,2,2.3562482752836487,0.4166296972260496,268.7192692174566,1509.8410517348457,0,2,-27.4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
56,-10.6,1.0,4.874966020127709,4.010941013901862,1.7909606883890332,-31.16,-50.07,-0.0635,5.46,0.8,0.3017,1.1778,0.0,0.4488,4.1086,0.9198,0.3579,1.3575,0.0231,0.598,4.3317,0.9198,10.386388888888888,10.386388888888888,0.0387962962962959,-0.0387962962962959,0.4382937063506456,29.625,114.144,104.06399999999998,114.06807956,46,0,0.3053002919980596,-0.4653902589844313,0.4653902589844313,0.3053002919980596,1.75,2.5,2.875,16.534262502340123,10.053340234498052,2.1398403465415825,-2.15867286458349,2.117953356627327,-2.183640787770609,5.693960674383349,-0.1485371982973867,1.769973094021975,2.292321282391447,88.70165766734146,5.983127663125442,5.015167193676994,5.015167193676994,3.787693700234704,2.9443236657693017,2.9443236657693017,2.3268595520095716,2.3268595520095716,1.370099760268685,1.370099760268685,0.7549580414962466,0.7549580414962466,-0.53,70.79892376087899,5.603868808567603,2.158633811658892,1.218715724306959,48.833197775834,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,6.923737199690624,12.338727669087405,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,19.765380445542643,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,18.94560963360032,6.4208216229260096,0.0,0.0,0.0,6.923737199690624,4.736862953800049,4.751157407407407,0.0,10.386388888888888,0.0,0.0,0.5377777777777779,0.0,1.6111111111111112,2.7135648148148146,0.0,0.8333333333333334,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.9595,29.356999999999985,1,1,0,0,1,1,1,8,0.2,143.0,0,1.9680421604747864,0.3097570408393948,195.43219579451383,1098.0662194435238,0,1,-45.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
57,-10.6,0.061,4.906579236102948,3.9927120935720817,1.626000821852884,0.0,0.0,0.0,0.0,0.0,0.3462,1.2897,0.0,0.3741,4.1539,0.9198,0.3896,1.4193,-0.0009,0.6108,4.1293,0.9198,10.45125,10.45125,0.0381944444444442,-0.0381944444444442,0.4406811446205409,29.625,114.144,104.06399999999998,114.06807956,46,0,0.3055463044366053,-0.462658421973494,0.462658421973494,0.3055463044366053,1.75,2.5,2.875,16.54346530528674,10.120202736063648,2.1419467967563524,-2.1673040746949246,2.1163739553294296,-2.193640738318356,5.695852110927455,-0.151928194141501,1.6423714487439025,2.336356083029012,98.70165766734146,5.983127663125442,5.015167193676994,5.015167193676994,3.787693700234704,2.9831025011061416,2.9831025011061416,2.1927053408400368,2.1927053408400368,1.3241815698499642,1.3241815698499642,0.8761003604130647,0.8761003604130647,-0.53,64.0524865010122,5.603868808567603,2.158633811658892,1.218715724306959,48.833197775834,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.103966387748303,9.53140013787187,5.969305287951848,0.0,0.0,0.0,32.29016845621695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,26.186202068468653,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,6.4208216229260096,12.84164324585202,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.847222222222222,0.0,10.45125,0.0,0.0,-0.0381944444444442,0.0,2.812083333333333,1.927638888888889,0.0,0.8333333333333334,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.102,29.404999999999987,1,1,0,0,1,1,1,8,0.2,146.0,0,1.9126658041707585,0.3259995629142029,195.43219579451383,1098.0662194435238,0,1,-41.2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
58,-10.6,1.0,4.8792046782857685,4.024961702598509,1.638296504381435,-30.02,-51.86,-0.0733,5.26,0.8,0.3462,1.2897,0.0,0.3741,4.1539,0.9198,0.3896,1.4193,-0.0009,0.6108,4.1293,0.9198,10.45125,10.45125,0.0381944444444442,-0.0381944444444442,0.4406811446205409,29.625,114.144,104.06399999999998,114.06807956,46,0,0.3055463044366053,-0.462658421973494,0.462658421973494,0.3055463044366053,1.75,2.5,2.875,16.54346530528674,10.120202736063648,2.1419467967563524,-2.1673040746949246,2.1163739553294296,-2.193640738318356,5.695852110927455,-0.151928194141501,1.6423714487439025,2.336356083029012,98.70165766734146,5.983127663125442,5.015167193676994,5.015167193676994,3.787693700234704,2.9831025011061416,2.9831025011061416,2.1927053408400368,2.1927053408400368,1.3241815698499642,1.3241815698499642,0.8761003604130647,0.8761003604130647,-0.53,64.0524865010122,5.603868808567603,2.158633811658892,1.218715724306959,48.833197775834,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.103966387748303,9.53140013787187,5.969305287951848,0.0,0.0,0.0,32.29016845621695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,26.186202068468653,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,6.4208216229260096,12.84164324585202,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.847222222222222,0.0,10.45125,0.0,0.0,-0.0381944444444442,0.0,2.812083333333333,1.927638888888889,0.0,0.8333333333333334,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.102,29.404999999999987,1,1,0,0,1,1,1,8,0.2,146.0,0,1.903820976992704,0.4816957397192232,195.43219579451383,1098.0662194435238,0,1,-62.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
59,-10.6,1.0,4.923449222828524,4.030221566604756,1.657429278325265,-30.26,-50.04,-0.0664,5.3,1.05,0.3705,0.935,0.0,0.4376,4.3596,0.9198,0.3674,1.3492,0.0146,0.6196,4.4956,0.9198,10.571851851851852,10.571851851851852,0.0312499999999997,-0.0312499999999997,0.4382937063506456,29.625,114.144,104.06399999999998,114.06807956,46,0,0.308145098233559,-0.4654786048132652,0.4654786048132652,0.308145098233559,1.75,2.5,2.875,16.534611564273206,10.047929652026818,2.1734780641295055,-2.1541878695509755,2.123146285411172,-2.20492129308701,5.719385468746946,-0.1514626482735444,1.7681772153059907,2.3927135778709268,98.70165766734146,5.983127663125442,5.015167193676994,5.015167193676994,3.804530452640311,2.971197119306978,2.971197119306978,2.210773401736881,2.210773401736881,1.428164312531918,1.428164312531918,0.8223905952254495,0.8223905952254495,-0.53,72.49526582754562,5.603868808567603,2.158633811658892,0.9970317977684908,48.833197775834,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,6.923737199690624,12.84164324585202,0.0,12.52478801067431,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,19.765380445542643,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113244,6.606881964512918,12.84164324585202,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.751157407407407,0.0,10.571851851851852,0.0,0.0,0.1111111111111111,0.0,2.033472222222222,2.532407407407407,0.0,0.8333333333333334,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.9595,29.356999999999985,1,1,0,0,1,1,1,8,0.2,143.0,0,1.8628451737523208,0.3227537881241531,195.43219579451383,1098.0662194435238,0,1,-34.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
60,1.6,0.061,3.7189690412254786,3.2752522384271523,1.2081097087831958,0.0,0.0,0.0,0.0,0.0,0.367,0.8195,0.0,0.828,3.4722,0.8376,0.4056,1.5366,0.0166,0.7102,3.9195,0.8376,10.446851851851852,10.446851851851852,0.2534722222222221,-0.357638888888889,0.4160577083063481,29.625,116.116,108.05199999999998,116.047344116,46,0,0.3345377557685754,-0.4613210968375212,0.4613210968375212,0.3345377557685754,1.625,2.375,2.75,16.609123687408044,10.380330474085127,2.180300064854085,-2.167046778868363,1.990478288671295,-2.3088020740883324,5.740631998153889,-0.1686423465835766,1.7681772153059907,2.3927135778709268,99.84690469506812,5.983127663125442,4.71630870295431,4.71630870295431,3.804530452640311,2.587326223833444,2.587326223833444,1.6805166433448722,1.6805166433448722,1.027432739839723,1.027432739839723,0.5525435221106172,0.5525435221106172,-0.5700000000000001,72.49526582754562,5.564589502018842,2.1320002271579725,0.9795771931582414,47.58180089094427,9.473725907600098,6.606881964512918,6.103966387748303,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,6.606881964512918,14.26826309167192,5.969305287951848,0.0,0.0,0.0,13.027703587438928,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.287035604725983,14.26826309167192,0.0,6.923737199690624,0.0,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,12.073271675700152,13.213763929025836,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.736862953800049,9.541666666666668,0.0,10.446851851851852,0.0,0.0,-0.2534722222222221,0.0,-0.357638888888889,2.622592592592593,0.0,0.8,8,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.0517,26.37299999999999,1,1,0,0,1,2,1,8,0.2,143.0,0,1.7952815161010778,0.3566957092536865,195.43219579451383,1098.0662194435238,0,1,-42.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
61,-10.6,1.0,5.13178482513478,4.1198551471232845,1.7331735084036874,-31.18,-55.32,-0.081,5.47,1.58,0.3462,1.2897,0.0,0.3741,4.6464,1.0607,0.3764,1.451,-0.0013,0.6118,4.6171,1.0607,10.610138888888889,10.610138888888889,0.0202777777777773,-0.0202777777777773,0.4999792736468943,27.666666666666668,128.171,116.07499999999996,128.083729624,52,0,0.3055562632671584,-0.4623746345981613,0.4623746345981613,0.3055562632671584,1.7777777777777777,2.5555555555555554,3.0,16.544037830331614,10.076751765619736,2.17024725339408,-2.1963519426586564,2.151180070059598,-2.2174549649721844,5.696340260771781,-0.1532272975484164,1.8814083105156787,2.31523162490493,109.4837783761905,6.69023444431199,5.722273974863542,5.722273974863542,4.325698502695489,3.5211073035669265,3.5211073035669265,2.4123448817060003,2.4123448817060003,1.6604545848841374,1.6604545848841374,1.0652716612488695,1.0652716612488695,-0.53,126.05435680455048,6.588063754427392,2.852566645594043,1.6989023562471834,55.19813989023061,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,6.923737199690624,19.26246486877803,6.4208216229260096,0.0,9.53140013787187,5.969305287951848,0.0,0.0,0.0,38.71099007914296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,32.60702369139466,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,6.4208216229260096,19.26246486877803,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.996527777777778,0.0,10.610138888888889,0.0,0.0,-0.0202777777777773,0.0,3.8687037037037033,2.0449074074074076,0.0,0.8571428571428571,9,0,2,0,1,1,0,0,0,2,0,2,1,0,1,1,1,1.4921,34.02199999999999,1,1,0,0,1,1,1,8,0.27,188.0,0,2.1843661152213665,0.2689246117935931,219.86122026882808,1235.3244968739643,0,1,-55.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
62,-10.6,1.0,5.145367095727642,4.133863101738785,1.845171017292294,-33.0,-59.53,-0.089,5.78,2.14,0.3462,1.2897,0.0,0.3741,5.139,1.2016,0.3657,1.448,0.0047,0.6098,4.9934,1.2016,10.726068594104309,10.726068594104309,0.0095370370370366,-0.0095370370370366,0.5501289338495143,26.1,142.198,128.08599999999998,142.099379688,58,0,0.305556433357725,-0.4623637227120818,0.4623637227120818,0.305556433357725,1.7,2.5,3.1,16.544079678997367,10.052526945227177,2.180450816493847,-2.207157331524718,2.168525863913716,-2.2240875713898887,5.696419636979945,-0.1534777460878485,1.8814648498903608,2.2498283158538706,118.42599881712916,7.397341225498538,6.42938075605009,6.42938075605009,4.825698502695489,4.021107303566926,4.021107303566926,2.79277172583695,2.79277172583695,1.81576319364716,1.81576319364716,1.3030525905095796,1.3030525905095796,-0.53,199.4352740883782,7.575596620908132,3.5925082832361293,2.01092677277109,61.563082004627226,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,13.344558822616634,19.26246486877803,6.4208216229260096,0.0,9.53140013787187,5.969305287951848,0.0,0.0,0.0,45.13181170206899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,39.02784531432067,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,6.4208216229260096,25.68328649170404,0.0,0.0,0.0,6.923737199690624,4.736862953800049,5.087777777777778,0.0,10.726068594104309,0.0,0.0,-0.0095370370370366,0.0,5.0821570294784575,2.1135336356764927,0.0,0.875,10,0,2,0,1,1,0,0,0,2,0,2,2,0,1,1,1,1.8822,38.639,1,1,0,0,1,1,1,8,0.33,241.0,0,2.296477497048193,0.3158626455322062,244.29024474314232,1372.582774304405,0,1,-60.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
