,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
102,1.0,0.198054917916491,0.162707075710389,0.108915087521278,-21.79,-36.36,-0.0489,3.82,4.35,0.4042,0.2651,0.0,0.0872,3.5288,0.9433,0.434,0.2298,0.0002,0.0963,3.6217,0.9433,2.29861111111111,2.29861111111111,1.31944444444444,1.31944444444444,0.406337924435582,21.7142857142857,96.173,84.077,96.093900384,40,0,-0.0350732821337047,-0.088539280662186,0.088539280662186,0.0350732821337047,0.714285714285714,1.28571428571429,1.85714285714286,13.9467506441235,10.2005098003407,1.88247016352177,-1.85917383434128,2.08192360726259,-1.66599576516595,4.83179067810358,0.717681980016097,1.90239186465743,2.20292776640753,54.4385618977473,4.94974746830583,4.69023444431199,4.69023444431199,3.5,3.14982991426106,3.14982991426106,2.10941496176048,2.10941496176048,1.40824829046386,1.40824829046386,0.936856350682481,0.936856350682481,-0.26,58.9741478043802,4.88836795252226,2.83889142283546,1.76740184381301,45.2334695284957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5728618365938,25.683286491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,0.0,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.714285714285714,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5067,32.225,0,0,0,2,0,0,0,0,0,9,0.0,120.0,0,1.75378450794553,0.385549058420525,171.0031713202,960.807942013083,0,0,-36.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
103,1.0,0.184410603026482,0.106981501276916,0.129258795154885,-24.47,-40.64,-0.0543,4.29,4.89,0.4604,0.3114,0.0,0.0763,4.0339,1.0842,0.4735,0.2486,-0.0007,0.1022,4.1638,1.0842,2.31861111111111,2.31861111111111,1.31944444444444,1.31944444444444,0.420486652754732,22.0,110.2,96.088,110.109550448,46,0,-0.0350734659186159,-0.0885392821504849,0.0885392821504849,0.0350734659186159,0.625,1.125,1.625,13.9586698459423,10.0691677221177,1.8945098322545,-1.99527792069784,2.0934373842076,-1.79610592001783,4.82183690582804,0.637740378863675,1.61544060971307,2.17238019844201,62.1074956100205,5.65685424949238,5.39734122549854,5.39734122549854,4.0,3.64982991426106,3.64982991426106,2.46296835235375,2.46296835235375,1.65824829046386,1.65824829046386,1.11363304597912,1.11363304597912,-0.26,72.6948274370881,5.86919896640827,3.7068222395822894,2.15271558199627,51.5984116428923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9936834595198,25.683286491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,0.0,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.75,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.8968,36.842,0,0,0,2,0,0,0,0,0,10,0.0,165.0,0,1.90602795295756,0.432938606295343,195.432195794514,1098.06621944352,0,0,-9.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
104,1.0,4.5931808645893e-05,0.0001589787067126,3.34661167271018e-05,-10.0,-17.44,-0.0249,1.75,2.32,0.2399,0.1999,0.0,0.0,1.4666,0.4227,0.375,0.2255,0.0006,0.0027,1.4238,0.4227,1.5,1.5,1.5,1.5,0.381425042164959,24.0,42.081,36.033,42.046950192,18,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.666666666666667,1.0,1.0,14.011,11.011,1.94669402721088,-1.05330597278912,2.1441,-0.8559,4.503,1.503,1.45914791702725,2.25,4.75488750216347,2.12132034355964,2.12132034355964,2.12132034355964,1.5,1.5,1.5,1.06066017177982,1.06066017177982,0.353553390593274,0.353553390593274,0.0,0.0,0.0,8.75488750216347,1.33333333333333,0.222222222222222,0.0,20.4633041030935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262464868778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262464868778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262464868778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262464868778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1.1703,13.851,0,0,0,0,0,0,0,0,0,5,0.0,20.0,0,1.03323016760072,0.749109526366667,73.2870734229427,411.77483229132093,0,0,-69.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
105,1.0,0.0001033090366503,0.0001589787067126,0.0001143786125834,-13.04,-23.78,-0.036,2.29,3.08,0.1915,0.1978,0.0,0.0,1.9537,0.5636,0.35,0.1807,0.0011,0.0064,1.928,0.5636,1.5,1.5,1.5,1.5,0.394810230348792,24.0,56.108,48.044,56.062600256,24,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.5,0.75,0.75,14.012,10.012,1.94769402721089,-2.05230597278912,2.1451,-1.8549,4.504,0.504000000000001,0.721928094887362,2.0,8.0,2.82842712474619,2.82842712474619,2.82842712474619,2.0,2.0,2.0,1.41421356237309,1.41421356237309,1.0,1.0,0.25,0.25,0.0,3.6096404744368096,2.25,0.75,0.125,26.8282462174901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1.5604,18.468,0,0,0,0,0,0,0,0,0,6,0.0,35.0,0,1.23539440233978,0.609328385628831,97.7160978972569,549.033109721762,0,0,-55.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
106,1.0,0.0110955674813666,0.0001589787067126,0.008055023428361,-15.94,-27.33,-0.0382,2.79,3.68,0.2109,0.208,0.0,0.0,2.4142,0.7045,0.2769,0.1217,-0.0017,0.0097,2.4706,0.7045,1.5,1.5,1.5,1.5,0.408361929223028,24.0,70.135,60.055,70.07825032,30,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.4,0.6,0.8,14.013,10.3935840452389,1.94869402721088,-1.67072192755026,2.1461,-1.47331595476115,4.50500000000001,0.885584045238855,1.7604950297662,2.08333333333333,11.6096404744368,3.53553390593274,3.53553390593274,3.53553390593274,2.5,2.5,2.5,1.76776695296637,1.76776695296637,1.25,1.25,0.883883476483184,0.883883476483184,0.0,22.8864353869606,3.2,1.44,0.64,33.1931883318868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1041081146301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,1.0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1.9505,23.085,0,0,0,0,0,0,0,0,0,7,0.0,56.0,0,1.42461248167652,0.492000420998658,122.145122371571,686.291387152202,0,0,-43.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
107,1.0,0.0009074225128732,0.0001589787067126,0.0012292829629099,-18.58,-31.32,-0.0427,3.26,4.17,0.2427,0.2498,0.0,0.0,2.9544,0.8454,0.3176,0.1238,-0.0004,0.008,2.8841,0.8454,1.5,1.5,1.5,1.5,0.422316186860947,24.0,84.162,72.066,84.093900384,36,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.333333333333333,0.5,0.666666666666667,14.014,10.012,1.94969402721089,-2.05230597278912,2.1471,-1.8549,4.506,0.504000000000001,1.71997309402198,2.0,15.5097750043269,4.24264068711929,4.24264068711929,4.24264068711929,3.0,3.0,3.0,2.12132034355964,2.12132034355964,1.5,1.5,1.06066017177982,1.06066017177982,0.0,34.3994618804395,4.16666666666667,2.22222222222222,1.0,39.5581304462834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.3406,27.702,0,0,0,0,0,0,0,0,0,8,0.0,84.0,0,1.61359716002687,0.471243989119872,146.574146845885,823.549664582643,0,0,-11.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
108,1.0,0.0035084594675981,0.0001589787067126,0.0028378539184853,-21.84,-37.2,-0.0515,3.83,4.41,0.3097,0.2894,0.0,0.0,3.4621,0.9863,0.3622,0.0954,0.0005,-0.0016,3.693,0.9863,1.5,1.5,1.5,1.5,0.408540679409602,24.0,98.189,84.077,98.109550448,42,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.285714285714286,0.428571428571429,0.571428571428571,14.015,10.209864201931,1.95069402721089,-1.85444177085815,2.1481,-1.65703579806903,4.507,0.701864201930967,1.90239186465743,2.04166666666667,19.6514844544032,4.94974746830583,4.94974746830583,4.94974746830583,3.5,3.5,3.5,2.47487373415292,2.47487373415292,1.75,1.75,1.23743686707646,1.23743686707646,0.0,58.9741478043802,5.14285714285714,3.06122448979592,1.95918367346939,45.92307256068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9457513604821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9457513604821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9457513604821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9457513604821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,1.0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.7307,32.319,0,0,0,0,0,0,0,0,0,9,0.0,120.0,0,1.78315922711624,0.425170399914128,171.0031713202,960.807942013083,0,0,-16.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
109,1.0,0.0040964224188847,0.0001589787067126,0.00133746843257,-24.75,-41.86,-0.0574,4.34,5.33,0.2786,0.2126,0.0,0.0,3.9453,1.1272,0.4197,0.0909,0.0,-0.0013,4.2997,1.1272,1.5,1.5,1.5,1.5,0.451375524659479,24.0,112.216,96.088,112.125200512,48,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.25,0.375,0.5,14.016,10.012,1.95169402721088,-2.05230597278911,2.1491,-1.8549,4.508,0.504,1.61544060971307,2.0,24.0,5.65685424949238,5.65685424949238,5.65685424949238,4.0,4.0,4.0,2.82842712474619,2.82842712474619,2.0,2.0,1.41421356237309,1.41421356237309,0.0,72.6948274370881,6.125,3.9375,2.34375,52.2880146750766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3665729834081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3665729834081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3665729834081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3665729834081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3.1208,36.936,0,0,0,0,0,0,0,0,0,10,0.0,165.0,0,2.00663470862564,0.424752212024149,195.432195794514,1098.06621944352,0,0,-3.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
110,1.0,1.71942662373745,1.64054015449259,0.715859219231263,-24.05,-39.29,-0.0511,4.22,1.63,0.1688,0.4197,0.0,0.4803,3.4453,0.9041,0.3279,0.5836,0.0027,0.4545,3.5957,0.9041,5.19444444444445,5.19444444444445,1.0,1.0,0.448752756252006,24.0,100.161,88.065,100.088815004,42,0,0.0465534094437538,-0.381452448752513,0.381452448752513,0.0465534094437538,0.714285714285714,1.28571428571429,1.85714285714286,16.4731519899235,10.209864201931,1.94656359495834,-1.91144103443341,2.04144361780666,-1.88825288441826,4.45899415815118,0.144176114296528,1.90239186465743,2.04166666666667,23.7931939044795,4.94974746830583,4.65088897758315,4.65088897758315,3.5,3.07735026918963,3.07735026918963,2.02658599806889,2.02658599806889,1.32735026918963,1.32735026918963,0.863863753673102,0.863863753673102,-0.04,58.9741478043802,5.10367816091954,3.02685163165544,1.92938168846611,44.6716756757902,4.73686295380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852,12.841643245852,13.2137639290258,0.0,4.73686295380005,0.0,0.0,0.0,0.0,25.683286491704,13.2137639290258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2137639290258,4.73686295380005,0.0,25.683286491704,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.2137639290258,25.683286491704,0.0,0.0,0.0,4.73686295380005,5.19444444444445,0.0,0.0,0.0,0.0,0.0,0.0,5.30555555555556,2.0,0.0,1.0,7,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1.577,29.287,0,0,0,0,0,0,0,1,0,9,0.0,120.0,0,1.72087649754935,0.392976616119188,171.0031713202,960.807942013083,0,0,12.4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
114,1.0,1.95600703068241,1.80777956210792,0.718752155115382,-17.98,-31.48,-0.0453,3.15,0.58,0.1806,0.3436,0.0,0.3637,2.1877,0.6223,0.2954,0.5624,0.0015,0.4694,2.5916,0.6223,4.94444444444445,4.94444444444445,1.0,1.0,0.410937601049349,24.0,72.107,64.043,72.057514876,30,0,0.0466381698498417,-0.381449381962718,0.381449381962718,0.0466381698498417,1.0,1.6,1.8,16.4780808534782,10.3935840452389,1.94274708768577,-1.76402578185699,1.97825977346361,-1.74302670260995,4.43175190107121,0.19783349261359,1.7604950297662,2.08333333333333,15.2192809488736,3.53553390593274,3.23667541521005,3.23667541521005,2.5,2.07735026918963,2.07735026918963,1.31947921688234,1.31947921688234,0.827350269189626,0.827350269189626,0.510310363079829,0.510310363079829,-0.04,22.8864353869606,3.16161290322581,1.4103121748179,0.618363683662851,31.941791446997,4.73686295380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852,13.2137639290258,0.0,4.73686295380005,0.0,0.0,0.0,0.0,12.841643245852,13.2137639290258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2137639290258,4.73686295380005,0.0,12.841643245852,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.2137639290258,12.841643245852,0.0,0.0,0.0,4.73686295380005,4.94444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.55555555555556,2.0,0.0,1.0,5,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.7968,20.053,0,0,0,0,0,0,0,1,0,7,0.0,56.0,0,1.35948771564763,0.509341073013781,122.145122371571,686.291387152202,0,0,-67.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
118,1.0,2.57142081705226,2.34416699606229,1.06656114486224,-25.06,-41.45,-0.055,4.39,0.55,0.2384,0.546,0.0,0.5989,3.117,0.8219,0.2973,0.8146,0.006,0.6294,3.1503,0.8219,4.97222222222222,4.97222222222222,0.5,0.5,0.449491698013054,24.0,102.133,92.053,102.06807956,42,0,0.146201557814616,-0.355430163336934,0.355430163336934,0.146201557814616,0.857142857142857,1.42857142857143,2.0,16.6598402807547,10.3419293940804,1.94101807195273,-1.92938167575551,1.95523184130561,-1.93389869506821,4.38242948478522,-0.0317631009327816,1.90239186465743,2.04166666666667,25.6933284343696,4.94974746830583,4.35203048686046,4.35203048686046,3.5,2.65470053837925,2.65470053837925,1.64145449231203,1.64145449231203,0.994016935856292,0.994016935856292,0.5850249857605,0.5850249857605,-0.08,58.9741478043802,5.0645086705202305,2.99253834073975,1.89968525510375,43.4202787909005,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852,13.2137639290258,0.0,9.4737259076001,0.0,0.0,0.0,0.0,12.841643245852,20.0067062351257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0067062351257,9.4737259076001,0.0,12.841643245852,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.79294230609983,26.0554071748779,0.0,0.0,0.0,0.0,9.4737259076001,9.94444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.30555555555556,2.25,0.0,1.0,7,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.7709,26.005,0,0,0,0,0,0,0,2,0,9,0.0,120.0,0,1.66908766241937,0.389945368686889,171.0031713202,960.807942013083,0,0,-32.05,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
121,1.0,2.776325672333,2.7808161839725,1.0853129836338,-26.25,-47.24,-0.0704,4.6,1.06,0.2551,0.4641,0.0,0.5383,3.3943,0.9628,0.3265,0.7358,0.0006,0.6922,3.6403,0.9628,5.05222222222222,5.05222222222222,0.5,0.5,0.472540423829523,24.0,116.16,104.064,116.083729624,48,0,0.146201525486219,-0.355431685995366,0.355431685995366,0.146201525486219,0.75,1.375,2.0,16.6581840662998,10.2401611863065,1.94339532036068,-2.08341731826997,1.99266983006539,-2.06127945903896,4.40864844564477,-0.0656808267300895,1.61544060971307,2.0,30.4902249956731,5.65685424949238,5.05913726804701,5.05913726804701,4.0,3.15470053837925,3.15470053837925,1.99500788290531,1.99500788290531,1.24401693585629,1.24401693585629,0.761801681057137,0.761801681057137,-0.08,72.6948274370881,6.04626262626263,3.8663320069380704,2.28455463728191,49.7852209052971,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.262464868778,13.2137639290258,0.0,9.4737259076001,0.0,0.0,0.0,0.0,19.262464868778,20.0067062351257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0067062351257,9.4737259076001,0.0,19.262464868778,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.79294230609983,13.2137639290258,19.262464868778,0.0,0.0,0.0,9.4737259076001,10.1044444444444,0.0,0.0,0.0,0.0,0.0,0.0,3.64555555555556,2.25,0.0,1.0,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.161,30.622,0,0,0,0,0,0,0,2,0,10,0.0,165.0,0,1.8965492789707,0.425461455752636,195.432195794514,1098.06621944352,0,0,-10.2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
123,1.0,1.05782768009495,1.83766030430074,0.550789259814767,-18.47,-32.15,-0.0459,3.24,-0.57,0.2774,0.4467,0.1219,0.5474,1.665,0.3816,0.3889,0.9176,0.1897,0.4443,1.8869,0.3816,3.0,3.0,1.25,1.25,0.366138809039981,24.0,43.069,38.029,43.04219916,18,0,0.0077229764777765,-0.314205753449728,0.314205753449728,0.0077229764777765,1.33333333333333,1.66666666666667,1.66666666666667,15.008334519045,11.011,1.90780758311996,-1.21429036009191,1.64566231505066,-1.55876231505066,4.58290740476115,1.34309259523885,1.45914791702725,2.25,7.50977500432694,2.12132034355964,1.9142135623731,1.9142135623731,1.5,1.20710678118655,1.20710678118655,0.75,0.75,0.25,0.25,0.0,0.0,-0.04,8.75488750216347,1.29783783783784,0.206165084002922,0.0034027777777777,19.648224172305,5.31678860400633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0895128118252,0.0,0.0,0.0,0.0,5.31678860400633,0.0,0.0,13.0895128118252,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,13.0895128118252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94,0.0,0.0,0.0,0.0,0.0,0.0,13.0895128118252,0.0,0.0,5.31678860400633,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,3,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,-0.4104,12.8697,0,0,0,0,0,0,0,0,0,5,0.0,20.0,0,0.98265149703686,0.533727592415657,73.2870734229427,411.77483229132093,0,0,-51.9,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
