,SOLV_PARAM_s_g,SOLV_PARAM_b_g,SOLV_PARAM_e_g,SOLV_PARAM_l_g,SOLV_PARAM_a_g,SOLV_PARAM_c_g,SOLV_PARAM_visc at 298 K (cP),SOLV_PARAM_dielectric constant,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
301,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.026,5.27076666840619,4.15387770013132,1.72215939652185,0.0,0.0,0.0,0.0,0.0,0.4841,1.17,0.0,0.4652,4.5817,0.9521,0.463,0.9801,-0.0132,0.5881,4.3888,0.9521,10.8335185185185,10.8335185185185,0.0532407407407411,0.0532407407407411,0.454199613567731,40.66666666666671,126.155,116.075,126.06807956,50,0,0.308846052511255,-0.462130281977516,0.462130281977516,0.308846052511255,1.44444444444444,2.33333333333333,3.0,16.5501304171568,9.90408790870685,2.3654590315295,-2.11572283233686,2.33081513382369,-2.09856465284489,5.74388350626023,-0.142893112657591,2.0921149591175,2.15068772345118,141.851577161089,6.26758471350162,5.299624244053169,5.299624244053169,4.36017334530614,3.56561884730964,3.56561884730964,2.92242453709185,2.92242453709185,2.24224869099537,2.24224869099537,1.72656803291282,1.72656803291282,-0.53,190.382461279693,5.27017038187619,1.72343128258292,0.732334416445037,54.1923087367014,4.73686295380005,6.1039663877483,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,25.683286491704,0.0,5.91790604616139,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,31.7872528794523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0732716757002,9.53140013787187,5.91790604616139,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,17.9911777218615,0.0,19.262464868778,6.4208216229260096,0.0,0.0,0.0,4.73686295380005,5.0462962962963,0.0,10.8335185185185,0.0,0.0,0.320601851851852,0.0,4.63291666666667,0.0,0.0,0.857142857142857,9,0,2,1,1,2,0,0,0,2,0,2,0,1,1,2,2,1.102,31.838,1,1,0,0,0,2,1,1,0,7,0.36,156.0,2,1.78926625700664,0.674309379811066,219.861220268828,1235.32449687396,2,2,-55.8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
302,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.05,5.20826236883301,4.01983092768017,1.71148608203304,0.0,0.0,0.0,0.0,0.0,0.4935,1.2273,0.0,0.4416,4.6675,0.9091,0.5609,1.0188,-0.0134,0.5868,4.0939,0.9091,10.7935185185185,10.7935185185185,0.0092592592592588,-0.0092592592592588,0.353669158109602,38.88888888888889,124.139,116.075,124.052429496,48,0,0.309494014030307,-0.457877533594463,0.457877533594463,0.309494014030307,1.66666666666667,2.55555555555556,3.22222222222222,16.5496960130745,9.96145298962392,2.33793605863197,-2.04306655322194,2.28530852808933,-2.05433378154459,5.75237510237879,-0.142133501905781,2.0921149591175,2.25754108077525,171.754964354072,6.26758471350162,5.04011122005933,5.04011122005933,4.36017334530614,3.23228551397631,3.23228551397631,2.57181871045184,2.57181871045184,1.88902106526453,1.88902106526453,1.37509331118474,1.37509331118474,-0.79,190.382461279693,5.03146465450267,1.59335603576077,0.660767951419405,53.502705704517105,4.73686295380005,6.1039663877483,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,6.07602010683388,12.4968417297599,6.4208216229260096,5.91790604616139,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,18.9456096336003,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,12.0732716757002,9.53140013787187,5.91790604616139,12.841643245852,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,17.9911777218615,0.0,12.841643245852,0.0,0.0,12.1520402136678,0.0,4.73686295380005,4.95949074074074,0.0,10.7935185185185,0.0,0.0,0.171296296296296,0.0,5.90902777777778,0.0,0.0,0.571428571428571,9,0,2,1,1,2,0,0,0,2,0,2,0,0,1,1,2,0.878,31.744,1,1,0,1,0,2,1,1,0,8,0.27,160.0,0,1.77533249220849,0.627461938643686,219.861220268828,1235.32449687396,2,2,-58.3,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
303,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.05,5.20407257197348,4.03002902649964,1.70138573463236,0.0,0.0,0.0,0.0,0.0,0.4935,1.2273,0.0,0.4416,4.6675,0.9091,0.5609,1.0188,-0.0134,0.5868,4.0939,0.9091,10.7935185185185,10.7935185185185,0.0092592592592588,-0.0092592592592588,0.353669158109602,38.88888888888889,124.139,116.075,124.052429496,48,0,0.309494014030307,-0.457877533594463,0.457877533594463,0.309494014030307,1.66666666666667,2.55555555555556,3.22222222222222,16.5496960130745,9.96145298962392,2.33793605863197,-2.04306655322194,2.28530852808933,-2.05433378154459,5.75237510237879,-0.142133501905781,2.0921149591175,2.25754108077525,171.754964354072,6.26758471350162,5.04011122005933,5.04011122005933,4.36017334530614,3.23228551397631,3.23228551397631,2.57181871045184,2.57181871045184,1.88902106526453,1.88902106526453,1.37509331118474,1.37509331118474,-0.79,190.382461279693,5.03146465450267,1.59335603576077,0.660767951419405,53.502705704517105,4.73686295380005,6.1039663877483,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,6.07602010683388,12.4968417297599,6.4208216229260096,5.91790604616139,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,18.9456096336003,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,12.0732716757002,9.53140013787187,5.91790604616139,12.841643245852,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,17.9911777218615,0.0,12.841643245852,0.0,0.0,12.1520402136678,0.0,4.73686295380005,4.95949074074074,0.0,10.7935185185185,0.0,0.0,0.171296296296296,0.0,5.90902777777778,0.0,0.0,0.571428571428571,9,0,2,1,1,2,0,0,0,2,0,2,0,0,1,1,2,0.878,31.744,1,1,0,1,0,2,1,1,0,8,0.27,160.0,0,1.77533257975139,0.627461821914394,219.861220268828,1235.32449687396,2,2,-88.7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
304,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.05,5.21709759496494,4.02606569589096,1.71421863748899,0.0,0.0,0.0,0.0,0.0,0.4935,1.2273,0.0,0.4416,4.6675,0.9091,0.5609,1.0188,-0.0134,0.5868,4.0939,0.9091,10.7935185185185,10.7935185185185,0.0092592592592588,-0.0092592592592588,0.353669158109602,38.88888888888889,124.139,116.075,124.052429496,48,0,0.309494014030307,-0.457877533594463,0.457877533594463,0.309494014030307,1.66666666666667,2.55555555555556,3.22222222222222,16.5496960130745,9.96145298962392,2.33793605863197,-2.04306655322194,2.28530852808933,-2.05433378154459,5.75237510237879,-0.142133501905781,2.0921149591175,2.25754108077525,171.754964354072,6.26758471350162,5.04011122005933,5.04011122005933,4.36017334530614,3.23228551397631,3.23228551397631,2.57181871045184,2.57181871045184,1.88902106526453,1.88902106526453,1.37509331118474,1.37509331118474,-0.79,190.382461279693,5.03146465450267,1.59335603576077,0.660767951419405,53.502705704517105,4.73686295380005,6.1039663877483,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,6.07602010683388,12.4968417297599,6.4208216229260096,5.91790604616139,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,18.9456096336003,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,12.0732716757002,9.53140013787187,5.91790604616139,12.841643245852,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,17.9911777218615,0.0,12.841643245852,0.0,0.0,12.1520402136678,0.0,4.73686295380005,4.95949074074074,0.0,10.7935185185185,0.0,0.0,0.171296296296296,0.0,5.90902777777778,0.0,0.0,0.571428571428571,9,0,2,1,1,2,0,0,0,2,0,2,0,0,1,1,2,0.878,31.744,1,1,0,1,0,2,1,1,0,8,0.27,160.0,0,1.77533262799963,0.627461838107561,219.861220268828,1235.32449687396,2,2,-58.3,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
305,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.05,5.21073962910463,4.01862020070996,1.70026263058535,0.0,0.0,0.0,0.0,0.0,0.4935,1.2273,0.0,0.4416,4.6675,0.9091,0.5609,1.0188,-0.0134,0.5868,4.0939,0.9091,10.7935185185185,10.7935185185185,0.0092592592592588,-0.0092592592592588,0.353669158109602,38.88888888888889,124.139,116.075,124.052429496,48,0,0.309494014030307,-0.457877533594463,0.457877533594463,0.309494014030307,1.66666666666667,2.55555555555556,3.22222222222222,16.5496960130745,9.96145298962392,2.33793605863197,-2.04306655322194,2.28530852808933,-2.05433378154459,5.75237510237879,-0.142133501905781,2.0921149591175,2.25754108077525,171.754964354072,6.26758471350162,5.04011122005933,5.04011122005933,4.36017334530614,3.23228551397631,3.23228551397631,2.57181871045184,2.57181871045184,1.88902106526453,1.88902106526453,1.37509331118474,1.37509331118474,-0.79,190.382461279693,5.03146465450267,1.59335603576077,0.660767951419405,53.502705704517105,4.73686295380005,6.1039663877483,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,6.07602010683388,12.4968417297599,6.4208216229260096,5.91790604616139,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,18.9456096336003,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,12.0732716757002,9.53140013787187,5.91790604616139,12.841643245852,12.1520402136678,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,17.9911777218615,0.0,12.841643245852,0.0,0.0,12.1520402136678,0.0,4.73686295380005,4.95949074074074,0.0,10.7935185185185,0.0,0.0,0.171296296296296,0.0,5.90902777777778,0.0,0.0,0.571428571428571,9,0,2,1,1,2,0,0,0,2,0,2,0,0,1,1,2,0.878,31.744,1,1,0,1,0,2,1,1,0,8,0.27,160.0,0,1.77533250064615,0.627461896955079,219.861220268828,1235.32449687396,2,2,-88.7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
308,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.026,5.27269651018181,4.15434105943689,1.7309672567776,0.0,0.0,0.0,0.0,0.0,0.4841,1.17,0.0,0.4652,4.5817,0.9521,0.463,0.9801,-0.0132,0.5881,4.3888,0.9521,10.8335185185185,10.8335185185185,0.0532407407407411,0.0532407407407411,0.454199613567731,40.66666666666671,126.155,116.075,126.06807956,50,0,0.308846052511255,-0.462130281977516,0.462130281977516,0.308846052511255,1.44444444444444,2.33333333333333,3.0,16.5501304171568,9.90408790870685,2.3654590315295,-2.11572283233686,2.33081513382369,-2.09856465284489,5.74388350626023,-0.142893112657591,2.0921149591175,2.15068772345118,141.851577161089,6.26758471350162,5.299624244053169,5.299624244053169,4.36017334530614,3.56561884730964,3.56561884730964,2.92242453709185,2.92242453709185,2.24224869099537,2.24224869099537,1.72656803291282,1.72656803291282,-0.53,190.382461279693,5.27017038187619,1.72343128258292,0.732334416445037,54.1923087367014,4.73686295380005,6.1039663877483,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,25.683286491704,0.0,5.91790604616139,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,31.7872528794523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0732716757002,9.53140013787187,5.91790604616139,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,17.9911777218615,0.0,19.262464868778,6.4208216229260096,0.0,0.0,0.0,4.73686295380005,5.0462962962963,0.0,10.8335185185185,0.0,0.0,0.320601851851852,0.0,4.63291666666667,0.0,0.0,0.857142857142857,9,0,2,1,1,2,0,0,0,2,0,2,0,1,1,2,2,1.102,31.838,1,1,0,0,0,2,1,1,0,7,0.36,156.0,0,1.78926600181808,0.674309464021298,219.861220268828,1235.32449687396,2,2,-55.8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
309,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.111,5.32691776336068,4.53332466633962,2.56721901471978,-17.96,-31.73,-0.0462,3.15,0.57,0.6189,1.0126,0.0,0.4235,4.1654,1.0108,0.4818,0.8804,0.0222,0.6038,3.8166,1.0108,10.565,10.565,0.0706018518518516,-0.475092592592593,0.480202521289597,38.2,142.154,132.074,142.06299418,56,0,0.508592142560492,-0.427013673616769,0.508592142560492,0.427013673616769,1.1,1.6,2.1,16.7714258601473,9.95174260166556,2.37297475336092,-2.19022945232482,2.28274220328228,-2.25447543537064,5.62076921924864,0.110284059975663,2.27200992229698,2.03705795517294,138.93020904423,6.97469149468816,5.70787253451703,5.70787253451703,4.86017334530614,3.73360687074789,3.73360687074789,2.84706269187196,2.84706269187196,2.13715571602931,2.13715571602931,1.60743246853556,1.60743246853556,-0.73,340.801488344547,6.01104343390577,2.14647772044694,0.856233859378075,59.3058539662083,9.4737259076001,12.2079327754966,0.0,0.0,0.0,6.15536562953876,0.0,4.79453718407182,0.0,0.0,0.0,25.683286491704,0.0,0.0,14.2682630916719,6.15536562953876,0.0,0.0,0.0,37.8912192672006,0.0,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,18.3632984050354,9.4737259076001,0.0,25.683286491704,0.0,0.0,0.0,0.0,35.53,6.15536562953876,4.79453718407182,0.0,12.2079327754966,0.0,25.683286491704,0.0,0.0,0.0,0.0,9.4737259076001,9.80814814814815,0.0,10.565,0.0,0.0,0.0,0.0,3.96018518518519,0.0,0.0,0.857142857142857,10,0,3,1,1,2,0,0,0,3,0,3,0,1,1,2,2,1.4644,33.61,1,1,0,0,0,1,0,2,0,7,0.42,201.0,0,2.14389635686303,0.390612767311809,244.290244743142,1372.58277430441,0,2,-63.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
310,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.024,5.25867708781371,4.15791911159525,2.0860099986274,0.0,0.0,0.0,0.0,0.0,0.5798,1.3932,0.0,0.4367,5.3523,1.093,0.5578,1.5177,0.0138,0.5954,5.3068,1.093,10.9862962962963,10.9862962962963,0.0599074074074079,0.0599074074074079,0.474614144061877,39.0,140.182,128.086,140.083729624,56,0,0.308851930126911,-0.465138492106473,0.465138492106473,0.308851930126911,1.3,2.1,2.9,16.5401726716534,9.81455694599591,2.3734797478573,-2.19153607880146,2.34648847447395,-2.1907721837935,5.7428994587039,-0.141079468492,2.34058488937428,2.08137831070043,153.336581000797,6.97469149468816,6.00673102523972,6.00673102523972,4.87701009771174,4.04367676437841,4.04367676437841,3.28106960574905,3.28106960574905,2.65149676703825,2.65149676703825,2.01366160463487,2.01366160463487,-0.53,367.471827631762,6.19759847802746,2.25729100887426,0.824892319818804,60.557250851098,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,12.841643245852,12.841643245852,5.91790604616139,12.5247880106743,9.53140013787187,5.96930528795185,0.0,0.0,11.8358120923228,25.683286491704,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,11.8358120923228,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,11.8872113341132,12.5247880106743,6.4208216229260096,19.262464868778,0.0,0.0,0.0,4.73686295380005,4.96092592592593,0.0,10.9862962962963,0.0,0.0,0.9025,0.0,4.78569444444445,0.697916666666667,0.0,0.875,10,0,2,1,1,2,0,0,0,2,0,2,0,1,1,2,2,1.3496,36.407,1,1,0,0,0,1,1,1,1,7,0.42,197.0,0,2.06259317084912,0.336820013338295,244.290244743142,1372.58277430441,0,2,-72.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
311,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.2,5.60118112162672,4.93388932793691,1.90145045958361,-17.49,-31.73,-0.0478,3.07,0.49,0.2608,0.8276,0.0,0.4652,2.4259,0.6967,0.4436,1.3636,0.0155,0.6191,3.3695,0.6967,10.0186111111111,10.0186111111111,0.512731481481481,-0.535879629629629,0.418651799317796,20.2857142857143,102.089,96.041,102.031694052,40,0,0.50776042771248,-0.434155777438212,0.50776042771248,0.434155777438212,1.28571428571429,1.85714285714286,2.14285714285714,16.7305511078805,10.4718477358826,2.07015761919779,-2.09263221964781,1.95281157317551,-2.16194144711496,5.597110400008289,0.0192200175698313,1.68561616332044,2.24954409473447,71.0040925622603,5.11288417512236,3.84606521495123,3.84606521495123,3.39384685011735,2.18972270488542,2.18972270488542,1.30047681565195,1.30047681565195,0.72850154022226,0.72850154022226,0.411596465729619,0.411596465729619,-0.73,47.1972525729723,4.42948963317384,1.81801534069086,1.06619661362007,41.2168587765477,9.4737259076001,0.0,0.0,0.0,0.0,6.15536562953876,0.0,4.79453718407182,0.0,0.0,0.0,0.0,6.4208216229260096,13.2137639290258,14.2682630916719,6.15536562953876,0.0,0.0,0.0,6.4208216229260096,13.2137639290258,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,19.3691295585646,9.4737259076001,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,35.53,6.15536562953876,4.79453718407182,0.0,0.0,13.2137639290258,6.4208216229260096,0.0,0.0,0.0,9.4737259076001,0.0,8.83333333333333,0.0,10.0186111111111,0.0,0.0,0.0,0.0,0.28925925925926,1.02546296296296,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,0.5433,21.917,1,1,0,0,0,0,0,2,2,8,0.11,114.0,0,1.65686333618412,0.389117004835445,171.0031713202,960.807942013083,0,0,-44.8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
314,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.048,2.26918214025232,2.422471074169,1.07807901693497,0.0,0.0,0.0,0.0,0.0,0.8634,1.1313,0.0,0.4827,3.9742,0.9311,1.0246,1.0988,0.0129,0.2829,4.4481,0.9311,9.68576388888889,9.68576388888889,0.6875,-0.701388888888889,0.490115214614578,11.1666666666667,280.741,279.733,277.757750952,36,0,0.189146216379324,-0.29985211026288,0.29985211026288,0.189146216379324,1.33333333333333,1.5,1.5,79.9501681276764,10.9396314343302,2.13200751438317,-1.9464052423445,2.29393704882152,-1.97220342294393,9.39551858564906,-0.105986572084272,1.35164411515339,3.44599121351884,54.3037625237982,5.20710678118655,2.61949197868117,7.37748159602528,2.56066017177982,1.09132410450417,3.47031891317623,0.659463679837461,7.60440554445357,0.133630620956212,0.694365074829414,0.0,0.0,1.11,12.1647970363805,7.11,2.42572353627146,5.11,60.868358059194,0.0,0.0,8.42895506493259,0.0,0.0,0.0,4.79453718407182,0.0,0.0,0.0,47.789831693848,0.0,0.0,0.0,4.79453718407182,54.0759922169776,0.0,0.0,0.0,2.14279454180303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.789831693848,8.42895506493259,4.79453718407182,0.0,0.0,0.0,0.0,0.0,0.0,17.07,2.14279454180303,4.79453718407182,0.0,0.0,6.28616052312955,0.0,0.0,0.0,0.0,47.789831693848,0.0,-0.701388888888889,8.828125,9.68576388888889,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.5,6,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2.0238,35.576,1,1,1,0,0,0,0,0,0,4,0.5,63.0,0,1.90326638056352,0.699701172115052,146.574146845885,823.549664582643,0,1,-100.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
315,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.043,1.95253173476686,2.11887930385218,0.75638719859863,0.0,0.0,0.0,0.0,0.0,0.7157,0.9912,0.0,0.43,3.5844,0.8785,0.77,1.0597,0.0109,0.2482,3.8756,0.8785,9.60069444444445,9.60069444444445,0.536265432098766,-1.04166666666667,0.501545365928964,11.1666666666667,236.29,235.282,233.808266532,36,0,0.207704675173031,-0.299427570213329,0.299427570213329,0.207704675173031,1.66666666666667,1.83333333333333,1.83333333333333,79.9344633531689,10.926923427492,2.13965312282978,-1.94045399555863,2.26768114552716,-1.98282138418855,9.26174883039612,-0.106194737772811,1.35164411515339,3.44599121351884,57.0586500259616,5.20710678118655,2.61949197868117,6.54741400292903,2.56066017177982,1.09132410450417,3.0552851166281,0.659463679837461,5.73456528002513,0.133630620956212,0.596540670842488,0.0,0.0,0.92,12.1647970363805,6.92,2.28455463728191,4.92,57.3040766804343,0.0,0.0,6.28616052312955,2.69270833971195,0.0,0.0,4.79453718407182,0.0,0.0,0.0,11.6009398902325,31.8598877958987,0.0,0.0,4.79453718407182,49.7469882092608,0.0,0.0,0.0,2.69270833971195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4608276861312,8.9788688628415,4.79453718407182,0.0,0.0,0.0,0.0,0.0,0.0,17.07,2.69270833971195,4.79453718407182,0.0,0.0,6.28616052312955,0.0,0.0,0.0,0.0,31.8598877958987,11.6009398902325,-1.04166666666667,10.7658179012346,9.60069444444445,0.0,0.0,0.0,0.0,0.536265432098766,0.0,0.0,0.5,6,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1.8677,32.502,1,1,1,0,0,0,0,0,0,4,0.5,63.0,0,1.82809649469941,0.664397090161264,146.574146845885,823.549664582643,0,1,-116.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
